Uid,ClusterId,Categories
183219009880065,1,"4100,1003,35884809,"
183219009880065,1,"4100,1003,35884810,"
183219009880065,1,"4100,1003,35884811,"
183219009880065,1,"4100,1003,35884812,"
183219009880065,1,"4100,1003,35884813,"
183219009880065,1,"4100,1003,35884814,"
183219009880065,1,"4100,1003,35885350,"
183219009880065,1,"4100,1003,35885351,"
183219009880065,1,"4100,1003,35885352,"
183219009880065,1,"4100,1003,35885353,"
183219009880065,1,"4100,1003,35885354,"
183219009880065,1,"4100,1003,35885355,"
183219009880065,1,"4100,1003,35885356,"
183219009880065,1,"4100,1003,35885357,"
183219009880065,1,"4100,1003,35885358,"
183219009880065,1,"4100,1003,35885359,"
183219009880065,1,"4100,1003,35885360,"
183219009880065,1,"4100,1003,35885361,"
183219009880065,1,"4100,1003,35885362,"
183219009880065,1,"4100,1003,35887561,"
183219009880065,1,"4100,1003,35887562,"
183219009880065,1,"4100,1003,35887563,"
183219009880065,1,"4100,1003,35887564,"
183219009880065,1,"4100,1003,35887565,"
183219009880065,1,"4100,1003,35887566,"
183219009880065,1,"4100,1003,35887567,"
183219009880065,1,"4100,1003,35887568,"
183219009880065,1,"4100,1003,35887569,"
183219009880065,1,"4100,1003,35887740,"
183219009880065,1,"4100,1003,35887741,"
183219009880065,1,"4100,1003,35887742,"
183219009880065,1,"4100,1003,35887743,"
183219009880065,1,"4100,1003,35887744,"
183219009880065,1,"4100,1003,35887745,"
183219009880065,1,"4100,1003,35887746,"
183219009880065,1,"4100,1003,35887747,"
183219009880065,1,"4100,1003,35887748,"
183219009880065,1,"4100,1003,35887749,"
183219009880065,1,"4100,1003,35887750,"
183219009880065,1,"4100,1003,35887751,"
183219009880065,1,"4100,1003,35887752,"
183219009880065,1,"4100,1003,35887753,"
183219009880065,1,"4100,1003,35887754,"
183219009880065,1,"4100,1003,35887755,"
183219009880065,1,"4100,1003,35887756,"
183219009880065,1,"4100,1003,36274793,"
183219009880065,1,"4100,1003,36274794,"
183219009880065,1,"4100,1003,35885364,"
183219009880065,1,"4100,1003,35885365,"
183219009880065,1,"4100,1003,36275660,"
183219009880065,1,"4100,1003,36275661,"
183219009880065,1,"4100,1003,36275662,"
183219009880065,1,"4100,1003,36275663,"
183219009880065,1,"4100,1003,36275664,"
183219009880065,1,"4100,1003,36275665,"
183219009880065,1,"4100,1003,36275666,"
183219009880065,1,"4100,1003,36275667,"
183219009880065,1,"4100,1003,36275668,"
183219009880065,1,"4100,1003,36275669,"
183219009880065,1,"4100,1003,36275670,"
183219009880065,1,"4100,1003,36275671,"
183219009880065,1,"4100,1003,36275672,"
183219009880065,1,"4100,1003,36275673,"
183219009880065,1,"4100,1003,36275674,"
183219009880065,1,"4100,1003,36275675,"
183219009880065,1,"4100,1003,36527460,"
183219009880065,1,"4100,1003,36527461,"
183219009880065,1,"4100,1003,36536130,"
183219009880065,1,"4100,1003,36536131,"
183219009880065,1,"4100,1003,36536132,"
183219009880065,1,"4100,1003,36536133,"
183219009880065,1,"4100,1003,36545341,"
183219009880065,1,"4100,1003,35885363,"
183219009880065,1,"4100,1003,35885548,"
183219009880065,1,"4100,1003,35885549,"
183219009880065,1,"4100,1003,35885740,"
183219009880065,1,"4100,1003,35885741,"
183219009880065,1,"4100,1003,35885742,"
183219009880065,1,"4100,1003,35885743,"
183219009880065,1,"4100,1003,35885744,"
183219009880065,1,"4100,1003,35885745,"
183219009880065,1,"4100,1003,35885746,"
183219009880065,1,"4100,1003,35885747,"
183219009880065,1,"4100,1003,35885748,"
183219009880065,1,"4100,1003,35885749,"
183219009880065,1,"4100,1003,35884818,"
183219009880065,1,"4100,1003,35884819,"
183219009880065,1,"4100,1003,35885340,"
183219009880065,1,"4100,1003,35885341,"
183219009880065,1,"4100,1003,35885342,"
183219009880065,1,"4100,1003,35885343,"
183219009880065,1,"4100,1003,35885344,"
183219009880065,1,"4100,1003,35885345,"
183219009880065,1,"4100,1003,35885346,"
183219009880065,1,"4100,1003,35885347,"
183219009880065,1,"4100,1003,35885348,"
183219009880065,1,"4100,1003,35885349,"
183219009880065,1,"4100,1003,35887940,"
183219009880065,1,"4100,1003,35887941,"
183219009880065,1,"4100,1003,35887942,"
183219009880065,1,"4100,1003,35887943,"
183219009880065,1,"4100,1003,35887944,"
183219009880065,1,"4100,1003,35887945,"
183219009880065,1,"4100,1003,35887946,"
183219009880065,1,"4100,1003,35887947,"
183219009880065,1,"4100,1003,35887948,"
183219009880065,1,"4100,1003,35887949,"
183219009880065,1,"4100,1003,35887950,"
183219009880065,1,"4100,1003,35887951,"
183219009880065,1,"4100,1003,35887952,"
183219009880065,1,"4100,1003,35887953,"
183219009880065,1,"4100,1003,35887954,"
183219009880065,1,"4100,1003,35887955,"
183219009880065,1,"4100,1003,35887956,"
183219009880065,1,"4100,1003,35887957,"
183219009880065,1,"4100,1003,35887958,"
183219009880065,1,"4100,1003,35887959,"
183219009880065,1,"4100,1003,35887960,"
183219009880065,1,"4100,1003,35986925,"
183219009880065,1,"4100,1003,35885366,"
183219009880065,1,"4100,1003,35885367,"
183219009880065,1,"4100,1003,35885368,"
183219009880065,1,"4100,1003,35885369,"
183219009880065,1,"4100,1003,35885540,"
183219009880065,1,"4100,1003,35885541,"
183219009880065,1,"4100,1003,35885542,"
183219009880065,1,"4100,1003,35885543,"
183219009880065,1,"4100,1003,35885544,"
183219009880065,1,"4100,1003,35885545,"
183219009880065,1,"4100,1003,35885546,"
183219009880065,1,"4100,1003,35885547,"
183219009880065,1,"4100,1003,35986926,"
183219009880065,1,"4100,1003,35986927,"
183219009880065,1,"4100,1003,35986928,"
183219009880065,1,"4100,1003,35986929,"
183219009880065,1,"4100,1003,35987190,"
183219009880065,1,"4100,1003,35987191,"
183219009880065,1,"4100,1003,35987192,"
183219009880065,1,"4100,1003,36063634,"
183219009880065,1,"4100,1003,36063635,"
183219009880065,1,"4100,1003,36063636,"
183219009880065,1,"4100,1003,36063637,"
183219009880065,1,"4100,1003,36063638,"
183219009880065,1,"4100,1003,36063639,"
183219009880065,1,"4100,1003,36063640,"
183219009880065,1,"4100,1003,36063641,"
183219009880065,1,"4100,1003,36063642,"
183219009880065,1,"4100,1003,36063643,"
183219009880065,1,"4100,1003,36063644,"
183219009880065,1,"4100,1003,36063645,"
183219009880065,1,"4100,1003,36063646,"
183219009880065,1,"4100,1003,36063647,"
183219009880065,1,"4100,1003,36063648,"
183219009880065,1,"4100,1003,36063649,"
183219009880065,1,"4100,1003,36063650,"
183219009880065,1,"4100,1003,36063651,"
183219009880065,1,"4100,1003,36063572,"
183219009880065,1,"4100,1003,36063573,"
183219009880065,1,"4100,1003,36063574,"
183219009880065,1,"4100,1003,36063575,"
183219009880065,1,"4100,1003,36063576,"
183219009880065,1,"4100,1003,36063577,"
183219009880065,1,"4100,1003,36063578,"
183219009880065,1,"4100,1003,36063579,"
183219009880065,1,"4100,1003,36063600,"
183219009880065,1,"4100,1003,36063601,"
183219009880065,1,"4100,1003,36063602,"
183219009880065,1,"4100,1003,36063603,"
183219009880065,1,"4100,1003,36063604,"
183219009880065,1,"4100,1003,36063605,"
183219009880065,1,"4100,1003,36063606,"
183219009880065,1,"4100,1003,36063607,"
183219009880065,1,"4100,1003,36063608,"
183219009880065,1,"4100,1003,36063609,"
183219009880065,1,"4100,1003,36063610,"
183219009880065,1,"4100,1003,36063611,"
183219009880065,1,"4100,1003,36063612,"
183219009880065,1,"4100,1003,36063613,"
183219009880065,1,"4100,1003,36063614,"
183219009880065,1,"4100,1003,36063615,"
183219009880065,1,"4100,1003,36063616,"
183219009880065,1,"4100,1003,36063617,"
183219009880065,1,"4100,1003,36063618,"
183219009880065,1,"4100,1003,36063619,"
183219009880065,1,"4100,1003,36063620,"
183219009880065,1,"4100,1003,36063621,"
183219009880065,1,"4100,1003,36063622,"
183219009880065,1,"4100,1003,36063623,"
183219009880065,1,"4100,1003,36063624,"
183219009880065,1,"4100,1003,36063652,"
183219009880065,1,"4100,1003,36063653,"
183219009880065,1,"4100,1003,36063654,"
183219009880065,1,"4100,1003,36063655,"
183219009880065,1,"4100,1003,36063656,"
183219009880065,1,"4100,1003,36063657,"
183219009880065,1,"4100,1003,36063658,"
183219009880065,1,"4100,1003,36063659,"
183219009880065,1,"4100,1003,36063660,"
183219009880065,1,"4100,1003,36063661,"
183219009880065,1,"4100,1003,36063662,"
183219009880065,1,"4100,1003,36063663,"
183219009880065,1,"4100,1003,36063664,"
183219009880065,1,"4100,1003,36063665,"
183219009880065,1,"4100,1003,36063666,"
183219009880065,1,"4100,1003,36063667,"
183219009880065,1,"4100,1003,36063668,"
183219009880065,1,"4100,1003,36063670,"
183219009880065,1,"4100,1003,36063671,"
183219009880065,1,"4100,1003,36063672,"
183219009880065,1,"4100,1003,36063673,"
183219009880065,1,"4100,1003,36063674,"
183219009880065,1,"4100,1003,36063675,"
183219009880065,1,"4100,1003,36063676,"
183219009880065,1,"4100,1003,36063677,"
183219009880065,1,"4100,1003,36063678,"
183219009880065,1,"4100,1003,36063679,"
183219009880065,1,"4100,1003,36269810,"
183219009880065,1,"4100,1003,36269811,"
183219009880065,1,"4100,1003,36269812,"
183219009880065,1,"4100,1003,36269813,"
183219009880065,1,"4100,1003,36269814,"
183219009880065,1,"4100,1003,36269815,"
183219009880065,1,"4100,1003,36269816,"
183219009880065,1,"4100,1003,36269817,"
183219009880065,1,"4100,1003,36269818,"
183219009880065,1,"4100,1003,10942087,"
183219009880065,1,"4100,1003,35780963,"
183219009880065,1,"4100,1003,35780964,"
183219009880065,1,"4100,1003,35780965,"
183219009880065,1,"4100,1003,35780966,"
183219009880065,1,"4100,1003,35780967,"
183219009880065,1,"4100,1003,35780968,"
183219009880065,1,"4100,1003,35780969,"
183219009880065,1,"4100,1003,35781000,"
183219009880065,1,"4100,1003,35781001,"
183219009880065,1,"4100,1003,35781002,"
183219009880065,1,"4100,1003,35781003,"
183219009880065,1,"4100,1003,35781004,"
183219009880065,1,"4100,1003,35781005,"
183219009880065,1,"4100,1003,35781006,"
183219009880065,1,"4100,1003,35781007,"
183219009880065,1,"4100,1003,35781008,"
183219009880065,1,"4100,1003,35781009,"
183219009880065,1,"4100,1003,35781010,"
183219009880065,1,"4100,1003,35781011,"
183219009880065,1,"4100,1003,35781012,"
183219009880065,1,"4100,1003,35781013,"
183219009880065,1,"4100,1003,35781014,"
183219009880065,1,"4100,1003,35781015,"
183219009880065,1,"4100,1003,35781016,"
183219009880065,1,"4100,1003,35781017,"
183219009880065,1,"4100,1003,35781018,"
183219009880065,1,"4100,1003,35781019,"
183219009880065,1,"4100,1003,35781020,"
183219009880065,1,"4100,1003,10654966,"
183219009880065,1,"4100,1003,11988633,"
183219009880065,1,"4100,1003,10163664,"
183219009880065,1,"4100,1003,10163665,"
183219009880065,1,"4100,1003,10163666,"
183219009880065,1,"4100,1003,10163667,"
183219009880065,1,"4100,1003,10163668,"
183219009880065,1,"4100,1003,10163669,"
183219009880065,1,"4100,1003,10163680,"
183219009880065,1,"4100,1003,10163681,"
183219009880065,1,"4100,1003,10163682,"
183219009880065,1,"4100,1003,10163683,"
183219009880065,1,"4100,1003,10163684,"
183219009880065,1,"4100,1003,10163685,"
183219009880065,1,"4100,1003,10163686,"
183219009880065,1,"4100,1003,10163687,"
183219009880065,1,"4100,1003,10163688,"
183219009880065,1,"4100,1003,10163689,"
183219009880065,1,"4100,1003,10163690,"
183219009880065,1,"4100,1003,10163691,"
183219009880065,1,"4100,1003,10942000,"
183219009880065,1,"4100,1003,10085040,"
183219009880065,1,"4100,1003,10085041,"
183219009880065,1,"4100,1003,10085042,"
183219009880065,1,"4100,1003,10085043,"
183219009880065,1,"4100,1003,10085045,"
183219009880065,1,"4100,1003,10085046,"
183219009880065,1,"4100,1003,10085047,"
183219009880065,1,"4100,1003,10085056,"
183219009880065,1,"4100,1003,10085057,"
183219009880065,1,"4100,1003,10085058,"
183219009880065,1,"4100,1003,10085059,"
183219009880065,1,"4100,1003,10085060,"
183219009880065,1,"4100,1003,10085061,"
183219009880065,1,"4100,1003,10085062,"
183219009880065,1,"4100,1003,10085063,"
183219009880065,1,"4100,1003,10085064,"
183219009880065,1,"4100,1003,10085065,"
183219009880065,1,"4100,1003,10085066,"
183219009880065,1,"4100,1003,10085067,"
183219009880065,1,"4100,1003,10085068,"
183219009880065,1,"4100,1003,10085069,"
183219009880065,1,"4100,1003,10085070,"
183219009880065,1,"4100,1003,10085071,"
183219009880065,1,"4100,1003,10085072,"
183219009880065,1,"4100,1003,10085073,"
183219009880065,1,"4100,1003,10085074,"
183219009880065,1,"4100,1003,10085075,"
183219009880065,1,"4100,1003,10085076,"
183219009880065,1,"4100,1003,10085077,"
183219009880065,1,"4100,1003,10085078,"
183219009880065,1,"4100,1003,10085079,"
183219009880065,1,"4100,1003,10085080,"
183219009880065,1,"4100,1003,10085081,"
183219009880065,1,"4100,1003,10085082,"
183219009880065,1,"4100,1003,10085083,"
183219009880065,1,"4100,1003,10085084,"
183219009880065,1,"4100,1003,10085085,"
183219009880065,1,"4100,1003,10254808,"
183219009880065,1,"4100,1003,10254809,"
183219009880065,1,"4100,1003,10254807,"
183219009880065,1,"4100,1003,10085044,"
183219009880065,1,"4100,1003,10085656,"
183219009880065,1,"4100,1003,10085657,"
183219009880065,1,"4100,1003,10255838,"
183219009880065,1,"4100,1003,10255839,"
183219009880065,1,"4100,1003,10330600,"
183219009880065,1,"4100,1003,10160443,"
183219009880065,1,"4100,1003,10160444,"
183219009880065,1,"4100,1003,10160445,"
183219009880065,1,"4100,1003,10160446,"
183219009880065,1,"4100,1003,10160447,"
183219009880065,1,"4100,1003,10160448,"
183219009880065,1,"4100,1003,10160449,"
183219009880065,1,"4100,1003,10160600,"
183219009880065,1,"4100,1003,10160601,"
183219009880065,1,"4100,1003,10160602,"
183219009880065,1,"4100,1003,10160603,"
183219009880065,1,"4100,1003,10017771,"
183219009880065,1,"4100,1003,10026010,"
183219009880065,1,"4100,1003,10026011,"
183219009880065,1,"4100,1003,10080591,"
183219009880065,1,"4100,1003,10080592,"
183219009880065,1,"4100,1003,10018232,"
183219009880065,1,"4100,1003,10163692,"
183219009880065,1,"4100,1003,10163693,"
183219009880065,1,"4100,1003,10163694,"
183219009880065,1,"4100,1003,10025987,"
183219009880065,1,"4100,1003,10017764,"
183219009880065,1,"4100,1003,10017765,"
183219009880065,1,"4100,1003,10017766,"
183219009880065,1,"4100,1003,10017732,"
183219009880065,1,"4100,1003,10017735,"
183219009880065,1,"4100,1003,10017739,"
183219009880065,1,"4100,1003,10017741,"
183219009880065,1,"4100,1003,10017742,"
183219009880065,1,"4100,1003,10017767,"
183219009880065,1,"4100,1003,10017768,"
183219009880065,1,"4100,1003,10017769,"
183219009880065,1,"4100,1003,10017770,"
183219009880065,1,"4100,1003,10017772,"
183219009880065,1,"4100,1003,10017773,"
183219009880065,1,"4100,1003,10017774,"
183219009880065,1,"4100,1003,10017775,"
183219009880065,1,"4100,1003,10017776,"
183219009880065,1,"4100,1003,10017777,"
183219009880065,1,"4100,1003,10017778,"
183219009880065,1,"4100,1003,10017779,"
183219009880065,1,"4100,1003,10017780,"
183219009880065,1,"4100,1003,10017781,"
183219009880065,1,"4100,1003,10017782,"
183219009880065,1,"4100,1003,10017783,"
183219009880065,1,"4100,1003,10017784,"
183219009880065,1,"4100,1003,10017785,"
183219009880065,1,"4100,1003,10017786,"
183219009880065,1,"4100,1003,10017787,"
183219009880065,1,"4100,1003,10017788,"
183219009880065,1,"4100,1003,10017789,"
183219009880065,1,"4100,1003,10017790,"
183219009880065,1,"4100,1003,10017791,"
183219009880065,1,"4100,1003,10017792,"
183219009880065,1,"4100,1003,10017793,"
183219009880065,1,"4100,1003,10017794,"
183219009880065,1,"4100,1003,10017795,"
183219009880065,1,"4100,1003,10017796,"
183219009880065,1,"4100,1003,10017797,"
183219009880065,1,"4100,1003,10017798,"
183219009880065,1,"4100,1003,10017799,"
183219009880065,1,"4100,1003,10017800,"
183219009880065,1,"4100,1003,10017801,"
183219009880065,1,"4100,1003,10017802,"
183219009880065,1,"4100,1003,10017803,"
183219009880065,1,"4100,1003,10017804,"
183219009880065,1,"4100,1003,10017743,"
183219009880065,1,"4100,1003,10017744,"
183219009880065,1,"4100,1003,10017745,"
183219009880065,1,"4100,1003,10017746,"
183219009880065,1,"4100,1003,10017747,"
183219009880065,1,"4100,1003,10017748,"
183219009880065,1,"4100,1003,10017749,"
183219009880065,1,"4100,1003,10017750,"
183219009880065,1,"4100,1003,10017751,"
183219009880065,1,"4100,1003,10017752,"
183219009880065,1,"4100,1003,10017753,"
183219009880065,1,"4100,1003,10017755,"
183219009880065,1,"4100,1003,10017756,"
183219009880065,1,"4100,1003,10017757,"
183219009880065,1,"4100,1003,10017760,"
183219009880065,1,"4100,1003,10017761,"
183219009880065,1,"4100,1003,10017762,"
183219009880065,1,"4100,1003,10017763,"
183219009880065,1,"4100,1003,10018079,"
183219009880065,1,"4100,1003,10018080,"
183219009880065,1,"4100,1003,10017805,"
183219009880065,1,"4100,1003,10017806,"
183219009880065,1,"4100,1003,10017807,"
183219009880065,1,"4100,1003,10017808,"
183219009880065,1,"4100,1003,10017809,"
183219009880065,1,"4100,1003,10017810,"
183219009880065,1,"4100,1003,10017811,"
183219009880065,1,"4100,1003,10017812,"
183219009880065,1,"4100,1003,10017813,"
183219009880065,1,"4100,1003,10017814,"
183219009880065,1,"4100,1003,10017815,"
183219009880065,1,"4100,1003,10017816,"
183219009880065,1,"4100,1003,10017817,"
183219009880065,1,"4100,1003,10017818,"
183219009880065,1,"4100,1003,10017819,"
183219009880065,1,"4100,1003,10017820,"
183219009880065,1,"4100,1003,10017821,"
183219009880065,1,"4100,1003,10017822,"
183219009880065,1,"4100,1003,10017823,"
183219009880065,1,"4100,1003,10017824,"
183219009880065,1,"4100,1003,10017827,"
183219009880065,1,"4100,1003,10017828,"
183219009880065,1,"4100,1003,10017829,"
183219009880065,1,"4100,1003,10017832,"
183219009880065,1,"4100,1003,10017833,"
183219009880065,1,"4100,1003,10017834,"
183219009880065,1,"4100,1003,10017835,"
183219009880065,1,"4100,1003,10017836,"
183219009880065,1,"4100,1003,10018010,"
183219009880065,1,"4100,1003,10018011,"
183219009880065,1,"4100,1003,10018012,"
183219009880065,1,"4100,1003,10018013,"
183219009880065,1,"4100,1003,10018014,"
183219009880065,1,"4100,1003,10018015,"
183219009880065,1,"4100,1003,10018016,"
183219009880065,1,"4100,1003,10018017,"
183219009880065,1,"4100,1003,10018018,"
183219009880065,1,"4100,1003,10018019,"
183219009880065,1,"4100,1003,10018020,"
183219009880065,1,"4100,1003,10018021,"
183219009880065,1,"4100,1003,10018022,"
183219009880065,1,"4100,1003,10018023,"
183219009880065,1,"4100,1003,10018024,"
183219009880065,1,"4100,1003,10018025,"
183219009880065,1,"4100,1003,10018026,"
183219009880065,1,"4100,1003,10018027,"
183219009880065,1,"4100,1003,10018028,"
183219009880065,1,"4100,1003,10018029,"
183219009880065,1,"4100,1003,10018030,"
183219009880065,1,"4100,1003,10018031,"
183219009880065,1,"4100,1003,10018032,"
183219009880065,1,"4100,1003,10018033,"
183219009880065,1,"4100,1003,10018034,"
183219009880065,1,"4100,1003,10018035,"
183219009880065,1,"4100,1003,10018036,"
183219009880065,1,"4100,1003,10018037,"
183219009880065,1,"4100,1003,10018038,"
183219009880065,1,"4100,1003,10018039,"
183219009880065,1,"4100,1003,10018040,"
183219009880065,1,"4100,1003,10018041,"
183219009880065,1,"4100,1003,10018042,"
183219009880065,1,"4100,1003,10018043,"
183219009880065,1,"4100,1003,10018044,"
183219009880065,1,"4100,1003,10018045,"
183219009880065,1,"4100,1003,10018046,"
183219009880065,1,"4100,1003,10018047,"
183219009880065,1,"4100,1003,10018048,"
183219009880065,1,"4100,1003,10018052,"
183219009880065,1,"4100,1003,10018053,"
183219009880065,1,"4100,1003,10018055,"
183219009880065,1,"4100,1003,10017839,"
183219009880065,1,"4100,1003,10018056,"
183219009880065,1,"4100,1003,10018081,"
183219009880065,1,"4100,1003,10018082,"
183219009880065,1,"4100,1003,10018083,"
183219009880065,1,"4100,1003,10018084,"
183219009880065,1,"4100,1003,10018085,"
183219009880065,1,"4100,1003,10018086,"
183219009880065,1,"4100,1003,10018087,"
183219009880065,1,"4100,1003,10018088,"
183219009880065,1,"4100,1003,10018089,"
183219009880065,1,"4100,1003,10018090,"
183219009880065,1,"4100,1003,10018091,"
183219009880065,1,"4100,1003,10018092,"
183219009880065,1,"4100,1003,10018093,"
183219009880065,1,"4100,1003,10018094,"
183219009880065,1,"4100,1003,10018095,"
183219009880065,1,"4100,1003,10018100,"
183219009880065,1,"4100,1003,10018101,"
183219009880065,1,"4100,1003,10018102,"
183219009880065,1,"4100,1003,10018103,"
183219009880065,1,"4100,1003,10018104,"
183219009880065,1,"4100,1003,10018105,"
183219009880065,1,"4100,1003,10018106,"
183219009880065,1,"4100,1003,10018107,"
183219009880065,1,"4100,1003,10018108,"
183219009880065,1,"4100,1003,10018109,"
183219009880065,1,"4100,1003,10018110,"
183219009880065,1,"4100,1003,10018111,"
183219009880065,1,"4100,1003,10018112,"
183219009880065,1,"4100,1003,10018113,"
183219009880065,1,"4100,1003,10018114,"
183219009880065,1,"4100,1003,10018115,"
183219009880065,1,"4100,1003,10018116,"
183219009880065,1,"4100,1003,10018117,"
183219009880065,1,"4100,1003,10018118,"
183219009880065,1,"4100,1003,10018119,"
183219009880065,1,"4100,1003,10018120,"
183219009880065,1,"4100,1003,10018121,"
183219009880065,1,"4100,1003,10018122,"
183219009880065,1,"4100,1003,10018123,"
183219009880065,1,"4100,1003,10018124,"
183219009880065,1,"4100,1003,10018125,"
183219009880065,1,"4100,1003,10018126,"
183219009880065,1,"4100,1003,10018127,"
183219009880065,1,"4100,1003,10018128,"
183219009880065,1,"4100,1003,10018129,"
183219009880065,1,"4100,1003,10018130,"
183219009880065,1,"4100,1003,10018131,"
183219009880065,1,"4100,1003,10017286,"
183219009880065,1,"4100,1003,10017287,"
183219009880065,1,"4100,1003,10017288,"
183219009880065,1,"4100,1003,10017290,"
183219009880065,1,"4100,1003,10018058,"
183219009880065,1,"4100,1003,10018059,"
183219009880065,1,"4100,1003,10018061,"
183219009880065,1,"4100,1003,10018062,"
183219009880065,1,"4100,1003,10018063,"
183219009880065,1,"4100,1003,10018066,"
183219009880065,1,"4100,1003,10018067,"
183219009880065,1,"4100,1003,10018068,"
183219009880065,1,"4100,1003,10018069,"
183219009880065,1,"4100,1003,10018070,"
183219009880065,1,"4100,1003,10018071,"
183219009880065,1,"4100,1003,10018072,"
183219009880065,1,"4100,1003,10018073,"
183219009880065,1,"4100,1003,10018074,"
183219009880065,1,"4100,1003,10018075,"
183219009880065,1,"4100,1003,10018076,"
183219009880065,1,"4100,1003,10018077,"
183219009880065,1,"4100,1003,10018078,"
183219009880065,1,"4100,1003,10017938,"
183219009880065,1,"4100,1003,10017939,"
183219009880065,1,"4100,1003,10017940,"
183219009880065,1,"4100,1003,10017941,"
183219009880065,1,"4100,1003,10017942,"
183219009880065,1,"4100,1003,10017943,"
183219009880065,1,"4100,1003,10017944,"
183219009880065,1,"4100,1003,10017946,"
183219009880065,1,"4100,1003,10018132,"
183219009880065,1,"4100,1003,10018133,"
183219009880065,1,"4100,1003,10018134,"
183219009880065,1,"4100,1003,10018135,"
183219009880065,1,"4100,1003,10018136,"
183219009880065,1,"4100,1003,10018137,"
183219009880065,1,"4100,1003,10018138,"
183219009880065,1,"4100,1003,10018139,"
183219009880065,1,"4100,1003,10018140,"
183219009880065,1,"4100,1003,10018141,"
183219009880065,1,"4100,1003,10018142,"
183219009880065,1,"4100,1003,10018143,"
183219009880065,1,"4100,1003,10018144,"
183219009880065,1,"4100,1003,10018145,"
183219009880065,1,"4100,1003,10018146,"
183219009880065,1,"4100,1003,10018147,"
183219009880065,1,"4100,1003,10018148,"
183219009880065,1,"4100,1003,10018149,"
183219009880065,1,"4100,1003,10018150,"
183219009880065,1,"4100,1003,10018151,"
183219009880065,1,"4100,1003,10018152,"
183219009880065,1,"4100,1003,10018153,"
183219009880065,1,"4100,1003,10018154,"
183219009880065,1,"4100,1003,10018155,"
183219009880065,1,"4100,1003,10018156,"
183219009880065,1,"4100,1003,10018157,"
183219009880065,1,"4100,1003,10018159,"
183219009880065,1,"4100,1003,10018160,"
183219009880065,1,"4100,1003,10018161,"
183219009880065,1,"4100,1003,10018162,"
183219009880065,1,"4100,1003,10018163,"
183219009880065,1,"4100,1003,10018164,"
183219009880065,1,"4100,1003,10017840,"
183219009880065,1,"4100,1003,10017841,"
183219009880065,1,"4100,1003,10017842,"
183219009880065,1,"4100,1003,10017843,"
183219009880065,1,"4100,1003,10017844,"
183219009880065,1,"4100,1003,10017845,"
183219009880065,1,"4100,1003,10017850,"
183219009880065,1,"4100,1003,10017853,"
183219009880065,1,"4100,1003,10017854,"
183219009880065,1,"4100,1003,10017855,"
183219009880065,1,"4100,1003,10017856,"
183219009880065,1,"4100,1003,10017857,"
183219009880065,1,"4100,1003,10017858,"
183219009880065,1,"4100,1003,10017859,"
183219009880065,1,"4100,1003,10017860,"
183219009880065,1,"4100,1003,10017861,"
183219009880065,1,"4100,1003,10017862,"
183219009880065,1,"4100,1003,10017863,"
183219009880065,1,"4100,1003,10017864,"
183219009880065,1,"4100,1003,10017865,"
