Uid,ClusterId,Categories
183219009880065,1,"4100,1003,10017866,"
183219009880065,1,"4100,1003,10017867,"
183219009880065,1,"4100,1003,10017868,"
183219009880065,1,"4100,1003,10017869,"
183219009880065,1,"4100,1003,10017870,"
183219009880065,1,"4100,1003,10017871,"
183219009880065,1,"4100,1003,10017872,"
183219009880065,1,"4100,1003,10017873,"
183219009880065,1,"4100,1003,10017874,"
183219009880065,1,"4100,1003,10017875,"
183219009880065,1,"4100,1003,10017876,"
183219009880065,1,"4100,1003,10017877,"
183219009880065,1,"4100,1003,10017878,"
183219009880065,1,"4100,1003,10017837,"
183219009880065,1,"4100,1003,10017838,"
183219009880065,1,"4100,1003,10017879,"
183219009880065,1,"4100,1003,10017880,"
183219009880065,1,"4100,1003,10017881,"
183219009880065,1,"4100,1003,10017882,"
183219009880065,1,"4100,1003,10017883,"
183219009880065,1,"4100,1003,10017884,"
183219009880065,1,"4100,1003,10017885,"
183219009880065,1,"4100,1003,10017886,"
183219009880065,1,"4100,1003,10017887,"
183219009880065,1,"4100,1003,10017888,"
183219009880065,1,"4100,1003,10017889,"
183219009880065,1,"4100,1003,10017890,"
183219009880065,1,"4100,1003,10017891,"
183219009880065,1,"4100,1003,10017892,"
183219009880065,1,"4100,1003,10017893,"
183219009880065,1,"4100,1003,10017894,"
183219009880065,1,"4100,1003,10017895,"
183219009880065,1,"4100,1003,10017896,"
183219009880065,1,"4100,1003,10017897,"
183219009880065,1,"4100,1003,10017898,"
183219009880065,1,"4100,1003,10017899,"
183219009880065,1,"4100,1003,10017900,"
183219009880065,1,"4100,1003,10017901,"
183219009880065,1,"4100,1003,10017902,"
183219009880065,1,"4100,1003,10017903,"
183219009880065,1,"4100,1003,10017904,"
183219009880065,1,"4100,1003,10017905,"
183219009880065,1,"4100,1003,10017906,"
183219009880065,1,"4100,1003,10017907,"
183219009880065,1,"4100,1003,10017908,"
183219009880065,1,"4100,1003,10017909,"
183219009880065,1,"4100,1003,10017910,"
183219009880065,1,"4100,1003,10017911,"
183219009880065,1,"4100,1003,10017912,"
183219009880065,1,"4100,1003,10017913,"
183219009880065,1,"4100,1003,10017914,"
183219009880065,1,"4100,1003,10017916,"
183219009880065,1,"4100,1003,10017917,"
183219009880065,1,"4100,1003,10017918,"
183219009880065,1,"4100,1003,10017919,"
183219009880065,1,"4100,1003,10017920,"
183219009880065,1,"4100,1003,10017921,"
183219009880065,1,"4100,1003,10017922,"
183219009880065,1,"4100,1003,10017923,"
183219009880065,1,"4100,1003,10017924,"
183219009880065,1,"4100,1003,10017925,"
183219009880065,1,"4100,1003,10017926,"
183219009880065,1,"4100,1003,10017927,"
183219009880065,1,"4100,1003,10017928,"
183219009880065,1,"4100,1003,10017929,"
183219009880065,1,"4100,1003,10017930,"
183219009880065,1,"4100,1003,10017931,"
183219009880065,1,"4100,1003,10017932,"
183219009880065,1,"4100,1003,10017933,"
183219009880065,1,"4100,1003,10017934,"
183219009880065,1,"4100,1003,10017935,"
183219009880065,1,"4100,1003,10017936,"
183219009880065,1,"4100,1003,10017937,"
183219009880065,1,"4100,1003,10017947,"
183219009880065,1,"4100,1003,10017948,"
183219009880065,1,"4100,1003,10017949,"
183219009880065,1,"4100,1003,10017950,"
183219009880065,1,"4100,1003,10017687,"
183219009880065,1,"4100,1003,10017688,"
183219009880065,1,"4100,1003,10017689,"
183219009880065,1,"4100,1003,10017692,"
183219009880065,1,"4100,1003,10017693,"
183219009880065,1,"4100,1003,10017695,"
183219009880065,1,"4100,1003,10017697,"
183219009880065,1,"4100,1003,10017698,"
183219009880065,1,"4100,1003,10018060,"
183219009880065,1,"4100,1003,10026061,"
183219009880065,1,"4100,1003,10017951,"
183219009880065,1,"4100,1003,10017952,"
183219009880065,1,"4100,1003,10017953,"
183219009880065,1,"4100,1003,10017954,"
183219009880065,1,"4100,1003,10017955,"
183219009880065,1,"4100,1003,10017956,"
183219009880065,1,"4100,1003,10017957,"
183219009880065,1,"4100,1003,10017958,"
183219009880065,1,"4100,1003,10017959,"
183219009880065,1,"4100,1003,10017960,"
183219009880065,1,"4100,1003,10017961,"
183219009880065,1,"4100,1003,10017962,"
183219009880065,1,"4100,1003,10017963,"
183219009880065,1,"4100,1003,10017964,"
183219009880065,1,"4100,1003,10017965,"
183219009880065,1,"4100,1003,10017966,"
183219009880065,1,"4100,1003,10017967,"
183219009880065,1,"4100,1003,10017968,"
183219009880065,1,"4100,1003,10017969,"
183219009880065,1,"4100,1003,10017970,"
183219009880065,1,"4100,1003,10017971,"
183219009880065,1,"4100,1003,10017972,"
183219009880065,1,"4100,1003,10017973,"
183219009880065,1,"4100,1003,10017974,"
183219009880065,1,"4100,1003,10017975,"
183219009880065,1,"4100,1003,10017976,"
183219009880065,1,"4100,1003,10017977,"
183219009880065,1,"4100,1003,10017978,"
183219009880065,1,"4100,1003,10017979,"
183219009880065,1,"4100,1003,10017980,"
183219009880065,1,"4100,1003,10017981,"
183219009880065,1,"4100,1003,10017982,"
183219009880065,1,"4100,1003,10017983,"
183219009880065,1,"4100,1003,10017984,"
183219009880065,1,"4100,1003,10017985,"
183219009880065,1,"4100,1003,10017986,"
183219009880065,1,"4100,1003,10017987,"
183219009880065,1,"4100,1003,10017988,"
183219009880065,1,"4100,1003,10017989,"
183219009880065,1,"4100,1003,10017990,"
183219009880065,1,"4100,1003,10017991,"
183219009880065,1,"4100,1003,10017992,"
183219009880065,1,"4100,1003,10017993,"
183219009880065,1,"4100,1003,10017994,"
183219009880065,1,"4100,1003,10017995,"
183219009880065,1,"4100,1003,10017996,"
183219009880065,1,"4100,1003,10017997,"
183219009880065,1,"4100,1003,10017998,"
183219009880065,1,"4100,1003,10017999,"
183219009880065,1,"4100,1003,10018000,"
183219009880065,1,"4100,1003,10018001,"
183219009880065,1,"4100,1003,10018002,"
183219009880065,1,"4100,1003,10018003,"
183219009880065,1,"4100,1003,10018004,"
183219009880065,1,"4100,1003,10018005,"
183219009880065,1,"4100,1003,10018006,"
183219009880065,1,"4100,1003,10018007,"
183219009880065,1,"4100,1003,10018008,"
183219009880065,1,"4100,1003,10079700,"
183219009880065,1,"4100,1003,10161698,"
183219009880065,1,"4100,1003,10161821,"
183219009880065,1,"4100,1003,10161822,"
183219009880065,1,"4100,1003,11988634,"
183219009880065,1,"4100,1003,36063625,"
183219009880065,1,"4100,1003,36063626,"
183219009880065,1,"4100,1003,36063627,"
183219009880065,1,"4100,1003,36063628,"
183219009880065,1,"4100,1003,36063629,"
183219009880065,1,"4100,1003,36063630,"
183219009880065,1,"4100,1003,36063632,"
183219009880065,1,"4100,1003,36063633,"
183219009880065,1,"4100,1003,36269819,"
183219009880065,1,"4100,1003,36269820,"
183219009880065,1,"4100,1003,36269821,"
183219009880065,1,"4100,1003,36269822,"
183219009880065,1,"4100,1003,36269823,"
183219009880065,1,"4100,1003,36269824,"
183219009880065,1,"4100,1003,36274790,"
183219009880065,1,"4100,1003,36274791,"
183219009880065,1,"4100,1003,36274792,"
183219009880065,1,"4100,1003,37160250,"
183219009880065,1,"4100,1003,37160251,"
183219009880065,1,"4100,1003,37160252,"
183219009880065,1,"4100,1003,37160253,"
183219009880065,1,"4100,1003,37160254,"
183219009880065,1,"4100,1003,36781371,"
183219009880065,1,"4100,1003,36781372,"
183219009880065,1,"4100,1003,36781373,"
183219009880065,1,"4100,1003,36781374,"
183219009880065,1,"4100,1003,36629227,"
183219009880065,1,"4100,1003,36910160,"
183219009880065,1,"4100,1003,37309784,"
183219009880065,1,"4100,1003,37309785,"
183219009880065,1,"4100,1003,37309786,"
183219009880065,1,"4100,1003,3767534,"
183219009880065,1,"4100,1003,3767535,"
183219009880065,1,"4100,1003,3767536,"
183219009880065,1,"4100,1003,3789912,"
183219009880065,1,"4100,1003,3789913,"
183219009880065,1,"4100,1003,36910169,"
183219009880065,1,"4100,1003,36910350,"
183219009880065,1,"4100,1003,36910351,"
183219009880065,1,"4100,1003,36910352,"
183219009880065,1,"4100,1003,36587332,"
183219009880065,1,"4100,1003,36587333,"
183219009880065,1,"4100,1003,36587334,"
183219009880065,1,"4100,1003,36587335,"
183219009880065,1,"4100,1003,36587336,"
183219009880065,1,"4100,1003,36587337,"
183219009880065,1,"4100,1003,36587338,"
183219009880065,1,"4100,1003,36587339,"
183219009880065,1,"4100,1003,36587350,"
183219009880065,1,"4100,1003,36587351,"
183219009880065,1,"4100,1003,36587353,"
183219009880065,1,"4100,1003,36587354,"
183219009880065,1,"4100,1003,36627930,"
183219009880065,1,"4100,1003,36629228,"
183219009880065,1,"4100,1003,36629229,"
183219009880065,1,"4100,1003,36629240,"
183219009880065,1,"4100,1003,36629241,"
183219009880065,1,"4100,1003,36629242,"
183219009880065,1,"4100,1003,36629243,"
183219009880065,1,"4100,1003,36629244,"
183219009880065,1,"4100,1003,36629245,"
183219009880065,1,"4100,1003,36629246,"
183219009880065,1,"4100,1003,36629247,"
183219009880065,1,"4100,1003,36629248,"
183219009880065,1,"4100,1003,36629249,"
183219009880065,1,"4100,1003,36629250,"
183219009880065,1,"4100,1003,36629251,"
183219009880065,1,"4100,1003,36629252,"
183219009880065,1,"4100,1003,36629253,"
183219009880065,1,"4100,1003,36629254,"
183219009880065,1,"4100,1003,36629255,"
183219009880065,1,"4100,1003,36629256,"
183219009880065,1,"4100,1003,36629257,"
183219009880065,1,"4100,1003,36629258,"
183219009880065,1,"4100,1003,36629259,"
183219009880065,1,"4100,1003,36629260,"
183219009880065,1,"4100,1003,36629261,"
183219009880065,1,"4100,1003,36629262,"
183219009880065,1,"4100,1003,36629263,"
183219009880065,1,"4100,1003,36629264,"
183219009880065,1,"4100,1003,36629265,"
183219009880065,1,"4100,1003,36629266,"
183219009880065,1,"4100,1003,36629267,"
183219009880065,1,"4100,1003,36577159,"
183219009880065,1,"4100,1003,36791372,"
183219009880065,1,"4100,1003,36791373,"
183219009880065,1,"4100,1003,36791374,"
183219009880065,1,"4100,1003,36791375,"
183219009880065,1,"4100,1003,36791376,"
183219009880065,1,"4100,1003,36791377,"
183219009880065,1,"4100,1003,36791378,"
183219009880065,1,"4100,1003,36791379,"
183219009880065,1,"4100,1003,36791380,"
183219009880065,1,"4100,1003,36791381,"
183219009880065,1,"4100,1003,36791382,"
183219009880065,1,"4100,1003,36791383,"
183219009880065,1,"4100,1003,36791384,"
183219009880065,1,"4100,1003,37149053,"
183219009880065,1,"4100,1003,37149054,"
183219009880065,1,"4100,1003,37149055,"
183219009880065,1,"4100,1003,36635814,"
183219009880065,1,"4100,1003,36635815,"
183219009880065,1,"4100,1003,36635816,"
183219009880065,1,"4100,1003,36635817,"
183219009880065,1,"4100,1003,36635818,"
183219009880065,1,"4100,1003,36635819,"
183219009880065,1,"4100,1003,36637850,"
183219009880065,1,"4100,1003,36637851,"
183219009880065,1,"4100,1003,36637852,"
183219009880065,1,"4100,1003,36791350,"
183219009880065,1,"4100,1003,36791351,"
183219009880065,1,"4100,1003,36791352,"
183219009880065,1,"4100,1003,36791353,"
183219009880065,1,"4100,1003,36791354,"
183219009880065,1,"4100,1003,36791355,"
183219009880065,1,"4100,1003,36791356,"
183219009880065,1,"4100,1003,36791357,"
183219009880065,1,"4100,1003,36791358,"
183219009880065,1,"4100,1003,36548989,"
183219009880065,1,"4100,1003,36560920,"
183219009880065,1,"4100,1003,36560921,"
183219009880065,1,"4100,1003,36560922,"
183219009880065,1,"4100,1003,36560923,"
183219009880065,1,"4100,1003,36560924,"
183219009880065,1,"4100,1003,36560925,"
183219009880065,1,"4100,1003,36560926,"
183219009880065,1,"4100,1003,36560927,"
183219009880065,1,"4100,1003,36560928,"
183219009880065,1,"4100,1003,36560929,"
183219009880065,1,"4100,1003,36823940,"
183219009880065,1,"4100,1003,36823941,"
183219009880065,1,"4100,1003,37290867,"
183219009880065,1,"4100,1003,36910449,"
183219009880065,1,"4100,1003,36910460,"
183219009880065,1,"4100,1003,36910461,"
183219009880065,1,"4100,1003,36910462,"
183219009880065,1,"4100,1003,36910463,"
183219009880065,1,"4100,1003,36910464,"
183219009880065,1,"4100,1003,36548984,"
183219009880065,1,"4100,1003,37290869,"
183219009880065,1,"4100,1003,37308460,"
183219009880065,1,"4100,1003,37308472,"
183219009880065,1,"4100,1003,36885193,"
183219009880065,1,"4100,1003,36885194,"
183219009880065,1,"4100,1003,36885195,"
183219009880065,1,"4100,1003,36885196,"
183219009880065,1,"4100,1003,36885197,"
183219009880065,1,"4100,1003,36885198,"
183219009880065,1,"4100,1003,36885199,"
183219009880065,1,"4100,1003,36885200,"
183219009880065,1,"4100,1003,36885201,"
183219009880065,1,"4100,1003,36885202,"
183219009880065,1,"4100,1003,36885203,"
183219009880065,1,"4100,1003,36910466,"
183219009880065,1,"4100,1003,36910353,"
183219009880065,1,"4100,1003,36910354,"
183219009880065,1,"4100,1003,36910355,"
183219009880065,1,"4100,1003,36910356,"
183219009880065,1,"4100,1003,36910357,"
183219009880065,1,"4100,1003,36910358,"
183219009880065,1,"4100,1003,36910359,"
183219009880065,1,"4100,1003,36910430,"
183219009880065,1,"4100,1003,36910431,"
183219009880065,1,"4100,1003,36910432,"
183219009880065,1,"4100,1003,36910433,"
183219009880065,1,"4100,1003,36910434,"
183219009880065,1,"4100,1003,36910435,"
183219009880065,1,"4100,1003,36910436,"
183219009880065,1,"4100,1003,36910437,"
183219009880065,1,"4100,1003,36910438,"
183219009880065,1,"4100,1003,36910439,"
183219009880065,1,"4100,1003,36910440,"
183219009880065,1,"4100,1003,36910441,"
183219009880065,1,"4100,1003,36910442,"
183219009880065,1,"4100,1003,36910443,"
183219009880065,1,"4100,1003,36910444,"
183219009880065,1,"4100,1003,36910445,"
183219009880065,1,"4100,1003,36910446,"
183219009880065,1,"4100,1003,36910447,"
183219009880065,1,"4100,1003,36910448,"
183219009880065,1,"4100,1003,37308485,"
183219009880065,1,"4100,1003,37308486,"
183219009880065,1,"4100,1003,37308487,"
183219009880065,1,"4100,1003,37308488,"
183219009880065,1,"4100,1003,36885237,"
183219009880065,1,"4100,1003,36885238,"
183219009880065,1,"4100,1003,36885239,"
183219009880065,1,"4100,1003,36885240,"
183219009880065,1,"4100,1003,36885241,"
183219009880065,1,"4100,1003,36819627,"
183219009880065,1,"4100,1003,36629268,"
183219009880065,1,"4100,1003,36629269,"
183219009880065,1,"4100,1003,36629310,"
183219009880065,1,"4100,1003,36629311,"
183219009880065,1,"4100,1003,36629312,"
183219009880065,1,"4100,1003,36629313,"
183219009880065,1,"4100,1003,36630610,"
183219009880065,1,"4100,1003,36630611,"
183219009880065,1,"4100,1003,36630612,"
183219009880065,1,"4100,1003,36630613,"
183219009880065,1,"4100,1003,36630614,"
183219009880065,1,"4100,1003,36896557,"
183219009880065,1,"4100,1003,36896558,"
183219009880065,1,"4100,1003,36910467,"
183219009880065,1,"4100,1003,36910468,"
183219009880065,1,"4100,1003,36910469,"
183219009880065,1,"4100,1003,37130910,"
183219009880065,1,"4100,1003,37130911,"
183219009880065,1,"4100,1003,37130912,"
183219009880065,1,"4100,1003,36874162,"
183219009880065,1,"4100,1003,37308489,"
183219009880065,1,"4100,1003,37309780,"
183219009880065,1,"4100,1003,37309782,"
183219009880065,1,"4100,1003,37309783,"
183219009880065,1,"4100,1003,36894180,"
183219009880065,1,"4100,1003,36866656,"
183219009880065,1,"4100,1003,36781318,"
183219009880065,1,"4100,1003,36791387,"
183219009880065,1,"4100,1003,36791388,"
183219009880065,1,"4100,1003,36791389,"
183219009880065,1,"4100,1003,36796830,"
183219009880065,1,"4100,1003,36629210,"
183219009880065,1,"4100,1003,36629211,"
183219009880065,1,"4100,1003,36629212,"
183219009880065,1,"4100,1003,36629213,"
183219009880065,1,"4100,1003,36629214,"
183219009880065,1,"4100,1003,36629215,"
183219009880065,1,"4100,1003,36629216,"
183219009880065,1,"4100,1003,36629217,"
183219009880065,1,"4100,1003,36629218,"
183219009880065,1,"4100,1003,36629219,"
183219009880065,1,"4100,1003,36629220,"
183219009880065,1,"4100,1003,36629221,"
183219009880065,1,"4100,1003,36629222,"
183219009880065,1,"4100,1003,36629223,"
183219009880065,1,"4100,1003,36629224,"
183219009880065,1,"4100,1003,36629225,"
183219009880065,1,"4100,1003,36629226,"
183219009880065,1,"4100,1003,37140890,"
183219009880065,1,"4100,1003,37140891,"
183219009880065,1,"4100,1003,36896521,"
183219009880065,1,"4100,1003,36896525,"
183219009880065,1,"4100,1003,36896526,"
183219009880065,1,"4100,1003,36896527,"
183219009880065,1,"4100,1003,36896528,"
183219009880065,1,"4100,1003,36896529,"
183219009880065,1,"4100,1003,36896530,"
183219009880065,1,"4100,1003,36896531,"
183219009880065,1,"4100,1003,36896532,"
183219009880065,1,"4100,1003,36896533,"
183219009880065,1,"4100,1003,3989387,"
183219009880065,1,"4100,1003,3989388,"
183219009880065,1,"4100,1003,3989389,"
183219009880065,1,"4100,1003,3989390,"
183219009880065,1,"4100,1003,3989391,"
183219009880065,1,"4100,1003,3989392,"
183219009880065,1,"4100,1003,3989393,"
183219009880065,1,"4100,1003,3989394,"
183219009880065,1,"4100,1003,3989395,"
183219009880065,1,"4100,1003,3989396,"
183219009880065,1,"4100,1003,3989397,"
183219009880065,1,"4100,1003,3989398,"
183219009880065,1,"4100,1003,3989399,"
183219009880065,1,"4100,1003,3989400,"
183219009880065,1,"4100,1003,3989401,"
183219009880065,1,"4100,1003,3989402,"
183219009880065,1,"4100,1003,3989403,"
183219009880065,1,"4100,1003,3989404,"
183219009880065,1,"4100,1003,3989405,"
183219009880065,1,"4100,1003,3989406,"
183219009880065,1,"4100,1003,3989407,"
183219009880065,1,"4100,1003,3989408,"
183219009880065,1,"4100,1003,3989409,"
183219009880065,1,"4100,1003,3989410,"
183219009880065,1,"4100,1003,3989411,"
183219009880065,1,"4100,1003,3989412,"
183219009880065,1,"4100,1003,3989413,"
183219009880065,1,"4100,1003,3989414,"
183219009880065,1,"4100,1003,3989415,"
183219009880065,1,"4100,1003,3989416,"
183219009880065,1,"4100,1003,3989417,"
183219009880065,1,"4100,1003,3989418,"
183219009880065,1,"4100,1003,3989419,"
183219009880065,1,"4100,1003,3989420,"
183219009880065,1,"4100,1003,3989421,"
183219009880065,1,"4100,1003,3989422,"
183219009880065,1,"4100,1003,3989423,"
183219009880065,1,"4100,1003,3989424,"
183219009880065,1,"4100,1003,3989425,"
183219009880065,1,"4100,1003,3989426,"
183219009880065,1,"4100,1003,3989427,"
183219009880065,1,"4100,1003,3989428,"
183219009880065,1,"4100,1003,3989429,"
183219009880065,1,"4100,1003,3989430,"
183219009880065,1,"4100,1003,3989431,"
183219009880065,1,"4100,1003,3989432,"
183219009880065,1,"4100,1003,3989433,"
183219009880065,1,"4100,1003,3989434,"
183219009880065,1,"4100,1003,3989435,"
183219009880065,1,"4100,1003,3989436,"
183219009880065,1,"4100,1003,3989437,"
183219009880065,1,"4100,1003,3989438,"
183219009880065,1,"4100,1003,3989439,"
183219009880065,1,"4100,1003,3989440,"
183219009880065,1,"4100,1003,3989442,"
183219009880065,1,"4100,1003,3989443,"
183219009880065,1,"4100,1003,3989444,"
183219009880065,1,"4100,1003,3989445,"
183219009880065,1,"4100,1003,3989446,"
183219009880065,1,"4100,1003,3989447,"
183219009880065,1,"4100,1003,3989448,"
183219009880065,1,"4100,1003,3989449,"
183219009880065,1,"4100,1003,3989450,"
183219009880065,1,"4100,1003,3989451,"
183219009880065,1,"4100,1003,3989452,"
183219009880065,1,"4100,1003,3960219,"
183219009880065,1,"4100,1003,3960220,"
183219009880065,1,"4100,1003,3960221,"
183219009880065,1,"4100,1003,3960222,"
183219009880065,1,"4100,1003,3960223,"
183219009880065,1,"4100,1003,3960224,"
183219009880065,1,"4100,1003,3960225,"
183219009880065,1,"4100,1003,3960226,"
183219009880065,1,"4100,1003,3960227,"
183219009880065,1,"4100,1003,3960228,"
183219009880065,1,"4100,1003,3960229,"
183219009880065,1,"4100,1003,3960230,"
183219009880065,1,"4100,1003,3960231,"
183219009880065,1,"4100,1003,3960232,"
183219009880065,1,"4100,1003,3960233,"
183219009880065,1,"4100,1003,3960234,"
183219009880065,1,"4100,1003,3960235,"
183219009880065,1,"4100,1003,3960236,"
183219009880065,1,"4100,1003,3960237,"
183219009880065,1,"4100,1003,3960238,"
183219009880065,1,"4100,1003,3960239,"
183219009880065,1,"4100,1003,3960240,"
183219009880065,1,"4100,1003,3960241,"
183219009880065,1,"4100,1003,3960242,"
183219009880065,1,"4100,1003,3960243,"
183219009880065,1,"4100,1003,3960244,"
183219009880065,1,"4100,1003,3960245,"
183219009880065,1,"4100,1003,3960246,"
183219009880065,1,"4100,1003,3960247,"
183219009880065,1,"4100,1003,3960248,"
183219009880065,1,"4100,1003,3960249,"
183219009880065,1,"4100,1003,3960250,"
183219009880065,1,"4100,1003,3960251,"
183219009880065,1,"4100,1003,3960252,"
183219009880065,1,"4100,1003,3960253,"
183219009880065,1,"4100,1003,3960254,"
183219009880065,1,"4100,1003,3960255,"
183219009880065,1,"4100,1003,3960256,"
183219009880065,1,"4100,1003,3960257,"
183219009880065,1,"4100,1003,3960258,"
183219009880065,1,"4100,1003,3960259,"
183219009880065,1,"4100,1003,3960260,"
183219009880065,1,"4100,1003,3960261,"
183219009880065,1,"4100,1003,3960262,"
183219009880065,1,"4100,1003,3960263,"
183219009880065,1,"4100,1003,3960264,"
183219009880065,1,"4100,1003,3960265,"
183219009880065,1,"4100,1003,3960266,"
183219009880065,1,"4100,1003,3960267,"
183219009880065,1,"4100,1003,3960268,"
183219009880065,1,"4100,1003,3960269,"
183219009880065,1,"4100,1003,3960270,"
183219009880065,1,"4100,1003,3960271,"
183219009880065,1,"4100,1003,3960272,"
183219009880065,1,"4100,1003,3960273,"
183219009880065,1,"4100,1003,3960274,"
183219009880065,1,"4100,1003,3960275,"
183219009880065,1,"4100,1003,3960276,"
183219009880065,1,"4100,1003,3960277,"
183219009880065,1,"4100,1003,3960278,"
183219009880065,1,"4100,1003,4036771,"
183219009880065,1,"4100,1003,3968724,"
183219009880065,1,"4100,1003,3968725,"
183219009880065,1,"4100,1003,3968726,"
183219009880065,1,"4100,1003,3968727,"
183219009880065,1,"4100,1003,3968728,"
183219009880065,1,"4100,1003,3968729,"
183219009880065,1,"4100,1003,3968730,"
183219009880065,1,"4100,1003,3968731,"
183219009880065,1,"4100,1003,3968732,"
183219009880065,1,"4100,1003,3968733,"
183219009880065,1,"4100,1003,3968734,"
183219009880065,1,"4100,1003,3968735,"
183219009880065,1,"4100,1003,3968736,"
183219009880065,1,"4100,1003,3968737,"
183219009880065,1,"4100,1003,3968738,"
183219009880065,1,"4100,1003,3968739,"
183219009880065,1,"4100,1003,3968740,"
183219009880065,1,"4100,1003,3996685,"
183219009880065,1,"4100,1003,3996686,"
183219009880065,1,"4100,1003,3831015,"
183219009880065,1,"4100,1003,3896595,"
183219009880065,1,"4100,1003,4036419,"
183219009880065,1,"4100,1003,4036420,"
183219009880065,1,"4100,1003,3970353,"
183219009880065,1,"4100,1003,3970320,"
183219009880065,1,"4100,1003,3970322,"
183219009880065,1,"4100,1003,3970323,"
183219009880065,1,"4100,1003,3970324,"
183219009880065,1,"4100,1003,3970325,"
183219009880065,1,"4100,1003,3970326,"
183219009880065,1,"4100,1003,3970327,"
183219009880065,1,"4100,1003,3970328,"
183219009880065,1,"4100,1003,3970329,"
183219009880065,1,"4100,1003,3970330,"
183219009880065,1,"4100,1003,3970331,"
183219009880065,1,"4100,1003,3970332,"
183219009880065,1,"4100,1003,3970333,"
183219009880065,1,"4100,1003,3970334,"
183219009880065,1,"4100,1003,3970335,"
183219009880065,1,"4100,1003,3970336,"
183219009880065,1,"4100,1003,3970337,"
183219009880065,1,"4100,1003,3970338,"
183219009880065,1,"4100,1003,3970339,"
183219009880065,1,"4100,1003,3970340,"
183219009880065,1,"4100,1003,3970341,"
183219009880065,1,"4100,1003,3970342,"
183219009880065,1,"4100,1003,4026708,"
183219009880065,1,"4100,1003,4026709,"
183219009880065,1,"4100,1003,4026710,"
183219009880065,1,"4100,1003,4026712,"
183219009880065,1,"4100,1003,4026713,"
183219009880065,1,"4100,1003,4026714,"
183219009880065,1,"4100,1003,4026715,"
183219009880065,1,"4100,1003,4026717,"
183219009880065,1,"4100,1003,4026718,"
183219009880065,1,"4100,1003,4026719,"
183219009880065,1,"4100,1003,4026721,"
183219009880065,1,"4100,1003,4026722,"
183219009880065,1,"4100,1003,4026723,"
183219009880065,1,"4100,1003,4026724,"
183219009880065,1,"4100,1003,4026725,"
183219009880065,1,"4100,1003,4026726,"
183219009880065,1,"4100,1003,4026727,"
183219009880065,1,"4100,1003,4026728,"
183219009880065,1,"4100,1003,4026729,"
183219009880065,1,"4100,1003,4026730,"
183219009880065,1,"4100,1003,4026731,"
183219009880065,1,"4100,1003,4026732,"
183219009880065,1,"4100,1003,4026733,"
183219009880065,1,"4100,1003,4026734,"
183219009880065,1,"4100,1003,4026735,"
183219009880065,1,"4100,1003,4026736,"
183219009880065,1,"4100,1003,4026738,"
183219009880065,1,"4100,1003,4026739,"
183219009880065,1,"4100,1003,4026740,"
183219009880065,1,"4100,1003,4026741,"
183219009880065,1,"4100,1003,4026743,"
183219009880065,1,"4100,1003,4026744,"
183219009880065,1,"4100,1003,4026745,"
183219009880065,1,"4100,1003,4026747,"
183219009880065,1,"4100,1003,4026748,"
183219009880065,1,"4100,1003,4026750,"
183219009880065,1,"4100,1003,4026751,"
183219009880065,1,"4100,1003,4026753,"
183219009880065,1,"4100,1003,4026754,"
183219009880065,1,"4100,1003,4026755,"
183219009880065,1,"4100,1003,4249174,"
183219009880065,1,"4100,1003,4249152,"
183219009880065,1,"4100,1003,4249179,"
